,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
502,779,1,0,37,7,120092.52,2,1,0,135925.72
503,698,0,0,48,4,101238.24,2,0,1,177815.87
504,707,0,0,58,6,89685.92,1,0,1,126471.13
505,850,0,1,35,1,211774.31,1,1,0,188574.12
506,850,0,0,56,7,131317.48,1,1,1,119175.45
507,527,2,0,37,5,93722.73,2,1,1,139093.73
508,696,1,0,32,8,101160.99,1,1,1,115916.55
509,661,0,0,48,3,120320.54,1,0,0,96463.25
510,776,0,1,31,2,0.0,2,1,1,112349.51
511,701,0,0,43,2,0.0,2,1,1,165303.79
512,610,0,0,26,8,0.0,2,1,0,166031.08
513,572,1,1,48,3,152827.99,1,1,0,38411.79
514,673,0,0,30,1,64097.75,1,1,1,77783.35
515,519,2,1,57,2,119035.35,2,1,1,29871.79
516,702,2,1,26,4,135219.57,1,0,1,59747.63
517,729,0,0,32,6,93694.42,1,1,1,79919.13
518,543,2,0,35,10,59408.63,1,1,0,76773.53
519,550,0,1,40,7,114354.95,1,1,0,54018.93
520,608,0,0,59,1,0.0,1,1,0,70649.64
521,639,1,0,35,10,128173.9,2,1,0,59093.39
522,686,2,0,34,9,0.0,2,1,0,127569.8
523,564,1,1,62,5,114931.35,3,0,1,18260.98
524,745,1,1,28,1,111071.36,1,1,0,73275.96
525,833,0,0,37,8,151226.18,2,1,1,136129.49
526,622,0,0,26,9,0.0,2,1,1,153237.59
527,597,0,1,42,4,64740.12,1,1,1,106841.12
528,721,2,0,51,0,169312.13,1,1,0,109078.35
529,504,0,1,49,7,0.0,3,0,1,87822.14
530,842,2,1,44,2,112652.08,2,1,0,126644.98
531,587,0,0,38,0,0.0,2,1,0,47414.15
532,479,1,1,30,7,143964.36,2,1,0,41879.99
533,508,0,0,49,7,122451.46,2,1,1,75808.1
534,749,0,0,24,1,0.0,3,1,1,47911.03
535,721,1,1,36,3,65253.07,2,1,0,28737.78
536,674,1,0,47,6,106901.94,1,1,1,2079.2
537,685,2,1,25,10,128509.63,1,1,0,121562.33
538,417,0,0,34,7,0.0,2,1,0,55003.79
539,574,1,0,33,3,129834.67,1,1,0,193131.42
540,590,2,1,51,3,154962.99,3,0,1,191932.27
541,587,1,0,40,5,138241.9,2,1,0,159418.1
542,598,1,0,41,3,91536.93,1,1,0,191468.78
543,741,2,0,53,3,0.0,2,1,1,38913.68
544,584,1,1,29,7,105204.01,1,0,1,138490.03
545,650,2,0,61,1,152968.73,1,0,1,82970.69
546,607,2,0,36,8,158261.68,1,1,1,76744.72
547,509,0,1,46,1,0.0,1,1,0,71244.59
548,689,2,1,38,6,121021.05,1,1,1,12182.15
549,543,0,0,36,4,0.0,2,1,1,141210.5
550,438,2,1,54,2,0.0,1,0,0,191763.07
551,737,1,0,31,5,121192.22,2,1,1,74890.58
552,761,0,0,31,7,0.0,3,1,1,166698.18
553,601,0,0,44,1,100486.18,2,1,1,62678.53
554,651,0,0,45,1,0.0,1,1,0,67740.08
555,745,0,0,35,9,92566.53,2,1,0,161519.77
556,648,2,1,49,10,0.0,2,1,1,159835.78
557,848,2,0,40,3,110929.96,1,1,1,30876.84
558,546,0,1,27,8,0.0,2,1,1,14858.1
559,439,2,1,32,3,138901.61,1,1,0,75685.97
560,755,0,0,30,4,123217.66,2,0,1,144183.1
561,593,0,1,41,6,0.0,1,1,0,65170.66
562,701,0,0,39,2,0.0,2,1,1,82526.92
563,701,2,0,36,8,0.0,2,1,0,169161.46
564,607,2,1,33,2,108431.87,2,0,1,109291.39
565,586,2,1,57,3,0.0,2,0,1,6057.81
566,547,1,1,30,9,72392.41,1,1,0,77077.14
567,647,1,1,51,1,119741.77,2,0,0,54954.51
568,760,0,1,51,2,100946.71,1,0,0,179614.8
569,621,2,0,53,9,170491.84,1,1,0,35588.07
570,725,0,0,44,5,0.0,1,1,1,117356.14
571,526,0,0,36,1,0.0,1,1,0,160696.72
572,519,2,1,47,6,157296.02,2,0,0,147278.43
573,713,1,1,38,7,144606.22,1,1,1,56594.36
574,700,0,0,38,8,134811.3,1,1,0,1299.75
575,666,0,1,34,9,115897.12,1,1,1,25095.03
576,630,2,0,32,4,82034.0,1,0,0,146326.45
577,779,2,1,26,4,174318.13,2,0,1,38296.21
578,611,1,1,41,2,114206.84,1,1,0,164061.6
579,685,2,0,43,9,0.0,2,1,0,107811.28
580,646,1,0,39,9,111574.41,1,1,1,30838.51
581,683,1,1,57,5,162448.69,1,0,0,9221.78
582,484,1,1,34,4,148249.54,1,0,1,33738.27
583,601,0,1,43,8,0.0,3,0,1,110916.15
584,762,2,1,26,7,123709.46,2,1,1,169654.57
585,566,0,0,30,5,0.0,1,1,0,54926.51
586,702,0,0,37,10,150525.8,1,1,1,94728.49
587,601,0,0,29,9,0.0,1,1,1,80393.27
588,699,0,0,53,4,0.0,2,0,1,111307.98
589,584,0,0,28,10,0.0,2,1,0,19834.32
590,699,0,0,35,5,0.0,2,1,1,78397.24
591,698,1,1,51,2,111018.98,1,1,0,86410.28
592,495,0,0,30,10,129755.99,1,0,0,172749.65
593,650,0,1,27,6,0.0,2,1,0,1002.39
594,667,2,0,38,1,87202.38,1,1,1,77866.91
595,688,1,0,26,8,146133.39,1,1,1,175296.76
596,727,2,1,31,0,0.0,1,1,0,121751.04
597,754,2,0,39,6,170184.99,2,1,0,89593.26
598,612,1,1,62,8,140745.33,1,1,0,193437.89
599,546,2,0,42,7,139070.51,1,1,1,86945.0
600,673,2,1,37,8,0.0,2,1,1,183318.79
601,593,0,0,35,9,114193.24,1,1,0,71154.1
602,656,2,1,40,10,167878.5,1,0,1,151887.16
603,535,1,1,53,5,141616.55,2,1,1,75888.65
604,678,1,0,36,3,145747.67,2,0,1,89566.74
605,477,2,1,48,2,129120.64,1,0,1,26475.79
606,850,2,0,35,7,110349.82,1,0,0,126355.8
607,427,0,0,29,1,141325.56,1,1,1,93839.3
608,752,0,0,49,2,78653.84,1,1,0,7698.6
609,649,0,0,47,1,0.0,2,1,1,145593.85
610,799,2,1,28,3,142253.65,1,1,0,45042.56
611,589,0,1,61,1,0.0,1,1,0,61108.56
612,583,1,1,54,6,115988.86,1,1,0,57553.98
613,839,2,1,33,10,75592.43,1,1,0,62674.42
614,540,1,0,44,3,164113.04,2,1,1,12120.79
615,850,0,0,31,6,67996.23,2,0,0,50129.87
616,696,2,1,51,5,0.0,2,1,0,55022.43
617,660,2,1,33,1,0.0,2,0,0,117834.91
618,682,0,0,48,1,138778.15,1,0,1,168840.23
619,744,0,1,43,10,147832.15,1,0,1,24234.11
620,785,0,1,36,4,135438.4,1,0,0,190627.01
621,752,2,0,48,5,116060.08,1,1,0,156618.38
622,706,0,1,29,5,112564.62,1,1,0,42334.38
623,583,0,1,27,1,125406.58,1,1,1,110784.42
624,660,1,1,39,5,135134.99,1,1,0,173683.0
625,819,0,1,39,9,133102.92,1,1,0,27046.46
626,673,0,1,34,8,42157.08,1,1,0,20598.59
627,752,0,1,30,3,0.0,2,1,1,104991.28
628,578,0,0,38,7,82259.29,1,1,0,8996.97
629,438,0,1,36,4,0.0,2,1,0,64420.5
630,652,0,0,38,6,0.0,2,1,1,145700.22
631,629,0,1,49,4,0.0,2,1,1,196335.48
632,720,0,0,52,7,0.0,1,1,1,14781.12
633,668,0,0,42,3,150461.07,1,1,0,108139.23
634,459,1,0,48,4,133994.52,1,1,1,19287.06
635,729,2,0,31,8,164870.81,2,1,1,9567.39
636,498,1,0,25,8,121702.73,1,1,1,132210.49
637,549,2,0,25,6,193858.2,1,0,1,21600.11
638,601,1,1,54,1,131039.97,2,1,1,199661.5
639,751,0,1,30,6,0.0,2,1,0,15766.1
640,632,1,1,41,3,81877.38,1,1,1,33642.21
641,694,2,0,57,8,116326.07,1,1,1,117704.65
642,678,0,0,31,2,0.0,2,1,1,58803.28
643,695,0,0,46,4,0.0,2,1,1,137537.22
644,661,0,1,41,1,0.0,2,0,1,131300.68
645,661,0,0,33,9,0.0,2,1,1,84174.81
646,559,0,1,31,3,127070.73,1,0,1,160941.78
647,503,0,0,29,3,0.0,2,1,1,143954.99
648,695,2,0,46,3,122549.64,1,1,1,56297.85
649,640,0,1,42,5,176099.13,1,1,1,8404.73
650,624,1,1,48,3,122388.38,2,0,0,30020.09
651,667,0,0,42,9,0.0,2,0,1,58137.42
652,642,0,0,26,0,0.0,1,0,0,47472.68
653,640,2,1,32,6,118879.35,2,1,1,19131.71
654,529,2,0,35,5,0.0,2,1,1,187288.5
655,563,0,1,39,5,0.0,2,1,1,17603.81
656,593,2,1,38,4,88736.44,2,1,0,67020.03
657,739,1,0,45,7,102703.62,1,0,1,147802.94
658,684,2,1,38,3,0.0,2,1,0,44255.65
659,482,0,0,55,5,97318.25,1,0,1,78416.14
660,591,2,0,58,5,128468.69,1,0,1,137254.55
661,651,1,1,41,4,133432.59,1,0,1,151303.48
662,749,1,1,40,8,141782.57,2,0,0,86333.63
663,583,0,0,24,9,135125.28,1,0,0,89801.9
664,661,2,0,42,2,178820.91,1,0,0,29358.57
665,715,0,1,31,2,112212.14,2,1,1,181600.72
666,769,1,1,45,5,126674.81,1,1,0,124118.71
667,625,0,1,51,7,136294.97,1,1,0,38867.46
668,641,0,1,36,5,66392.64,1,1,0,31106.67
669,716,1,0,27,1,122552.34,2,1,0,67611.36
670,767,0,0,43,1,76408.85,2,1,0,77837.63
671,745,1,0,36,8,145071.24,1,0,0,6078.46
672,589,0,0,34,6,0.0,2,1,1,177896.92
673,796,0,1,45,2,109730.22,1,1,1,123882.73
674,664,0,0,57,6,0.0,2,1,1,15304.08
675,445,2,0,62,1,64119.38,1,1,1,76569.64
676,543,1,1,57,1,106138.33,2,1,1,120657.32
677,746,2,0,36,2,0.0,2,1,1,16436.56
678,742,1,0,33,0,181656.51,1,1,1,107667.91
679,750,0,1,32,5,0.0,2,1,0,95611.47
680,669,0,0,30,7,95128.86,1,0,0,19799.26
681,594,2,1,49,2,126615.94,2,0,1,123214.74
682,574,2,0,36,1,0.0,2,0,1,71709.12
683,659,1,0,36,2,76190.48,2,1,1,149066.14
684,750,1,0,40,5,168286.81,3,1,0,20451.99
685,626,1,0,35,4,88109.81,1,1,1,32825.5
686,620,0,0,42,4,0.0,2,1,0,6232.31
687,580,0,1,35,8,0.0,2,0,1,10357.03
688,686,0,1,34,3,123971.51,2,1,0,147794.63
689,540,0,0,48,0,148116.48,1,0,0,116973.48
690,634,1,0,35,6,116269.01,1,1,0,129964.94
691,632,2,0,38,1,120599.21,1,1,0,92816.86
692,501,0,1,41,3,144260.5,1,1,0,172114.67
693,650,2,1,25,3,86605.5,3,1,0,16649.31
694,786,0,0,34,9,0.0,2,1,0,144517.19
695,554,1,1,37,4,58629.97,1,0,0,182038.6
696,701,2,1,42,5,0.0,2,0,0,24210.56
697,474,0,0,45,10,0.0,2,0,0,172175.9
698,621,0,1,43,5,0.0,1,1,1,47578.45
699,672,2,1,56,2,209767.31,2,1,1,150694.42
700,459,2,1,42,6,129634.25,2,1,1,177683.02
701,669,0,0,23,1,0.0,2,0,0,66088.83
702,776,0,1,38,2,169824.46,1,1,0,169291.7
703,694,0,0,36,3,97530.25,1,1,1,117140.41
704,787,0,1,42,10,145988.65,2,1,1,79510.37
705,580,0,0,37,9,0.0,2,0,1,77108.66
706,711,0,1,25,7,0.0,3,1,1,9679.28
707,673,0,1,40,5,137494.28,1,1,0,81753.92
708,499,0,1,57,1,0.0,1,0,0,131372.38
709,591,0,0,24,6,147360.0,1,1,1,25310.82
710,769,0,1,25,10,0.0,2,0,0,187925.75
711,657,2,0,31,3,125167.02,1,0,0,98820.39
712,738,1,0,43,9,121152.05,2,1,0,64166.7
713,545,1,1,60,7,128981.07,1,0,1,176924.21
714,497,0,0,47,6,0.0,1,1,1,90055.08
715,525,0,0,36,2,114628.4,1,0,1,168290.06
716,725,0,0,46,6,0.0,2,1,0,161767.38
717,692,0,1,28,8,95059.02,2,1,0,44420.18
718,618,0,1,24,7,128736.39,1,0,1,37147.61
719,546,0,0,24,8,156325.38,1,1,1,125381.02
720,635,0,0,29,7,105405.97,1,1,1,149853.89
721,611,0,1,49,2,88915.37,3,0,0,161435.02
722,650,0,0,60,8,0.0,2,1,1,102925.76
723,606,0,0,40,5,0.0,2,1,1,70899.27
724,844,0,0,18,2,160980.03,1,0,0,145936.28
725,450,2,1,46,5,177619.71,1,1,0,54227.06
726,727,2,0,38,2,62276.99,1,1,1,59280.79
727,460,1,0,46,4,127559.97,2,1,1,126952.5
728,649,0,0,41,0,0.0,2,0,1,130567.02
729,758,1,1,47,9,95523.16,1,1,0,73294.48
730,490,0,1,35,7,107749.03,1,1,1,3937.37
731,815,1,0,37,2,110777.26,2,1,0,2383.59
732,838,2,1,39,5,166733.92,2,1,0,14279.44
733,803,0,0,31,9,157120.86,2,1,0,141300.53
734,664,1,1,36,2,127160.78,2,1,0,78140.75
735,736,2,1,28,2,0.0,2,1,1,117431.1
736,633,0,1,37,9,156091.97,1,1,0,72008.61
737,664,0,0,58,5,98668.18,1,1,1,60887.58
738,600,0,1,43,5,134022.06,1,1,0,194764.83
739,693,0,1,35,5,124151.09,1,1,0,88705.14
740,663,1,1,36,6,77253.5,1,0,0,35817.97
741,742,1,1,21,1,114292.48,1,1,0,31520.4
742,710,1,0,43,2,140080.32,3,1,1,157908.19
743,710,2,1,27,2,135277.96,1,1,0,142200.15
744,720,1,0,60,9,115920.62,2,0,0,157552.08
745,684,2,0,41,2,119782.72,2,0,0,120284.67
746,742,1,1,36,2,129748.54,2,0,0,47271.61
747,717,0,0,31,4,129722.57,1,0,0,41176.6
748,589,0,0,32,2,0.0,2,0,1,9468.64
749,767,0,0,36,3,139180.2,1,0,0,123880.19
750,636,1,0,49,6,113599.74,2,1,0,158887.09
751,648,0,0,33,7,134944.0,1,1,1,117036.38
752,622,1,1,58,7,116922.25,1,1,0,120415.61
753,692,2,0,28,9,118945.09,1,0,0,16064.25
754,754,0,0,28,8,0.0,2,1,1,52615.62
755,679,2,1,35,8,119182.73,1,0,0,121210.09
756,639,0,0,27,8,0.0,2,1,0,192247.35
757,774,0,1,28,1,71264.02,2,0,1,68759.57
758,517,0,0,41,2,0.0,2,0,1,75937.47
759,571,0,1,35,8,0.0,2,0,0,84569.13
760,747,1,0,58,7,116313.57,1,1,1,190696.35
761,792,2,0,36,5,92140.15,1,0,1,67468.67
762,688,0,0,26,1,0.0,2,1,1,104435.94
763,714,1,0,42,2,177640.09,1,0,1,47166.55
764,562,2,1,35,0,0.0,2,1,0,119899.52
765,704,2,0,48,8,167997.6,1,1,1,173498.45
766,698,0,0,36,2,82275.35,2,1,1,93249.26
767,611,0,0,49,3,0.0,2,1,1,142917.54
768,850,1,1,48,6,111962.99,1,1,0,111755.8
769,743,1,1,34,1,131736.88,1,1,1,108543.21
770,654,0,0,29,1,0.0,1,1,0,180345.44
771,761,1,0,36,8,108239.11,2,0,0,99444.02
772,702,0,1,46,9,98444.19,1,0,1,109563.28
773,488,1,0,32,3,114540.38,1,1,0,92568.07
774,683,0,1,35,6,187530.66,2,1,1,37976.36
775,601,1,1,42,9,133636.16,1,0,1,103315.74
776,605,0,0,52,7,0.0,2,1,1,173952.5
777,671,1,1,44,0,84745.03,2,0,1,34673.98
778,614,1,1,31,7,120599.38,2,1,1,46163.44
779,511,2,1,29,9,0.0,2,0,1,140676.98
780,850,0,0,39,4,127771.35,2,0,1,151738.54
781,790,2,1,46,9,0.0,1,0,0,14679.81
782,793,0,1,33,0,0.0,1,0,0,175544.02
783,598,1,0,53,10,167772.96,1,1,1,136886.86
784,657,0,1,37,6,95845.6,1,1,0,122218.23
785,618,0,1,35,10,0.0,2,1,0,180439.75
786,516,2,1,33,3,0.0,2,1,1,58685.59
787,421,1,0,28,8,122384.22,3,1,1,89017.38
788,700,0,1,26,2,0.0,2,0,0,50051.42
789,745,0,0,25,5,157993.15,2,1,0,146041.45
790,696,0,0,29,8,0.0,2,1,0,191166.09
791,580,1,1,42,2,123331.36,1,0,0,103516.08
792,497,2,0,27,9,75263.16,1,1,1,164825.04
793,720,0,1,43,6,137824.03,2,1,0,172557.77
794,659,1,0,36,4,132578.92,2,1,0,84320.94
795,841,0,1,36,5,156021.31,1,0,0,122662.98
796,642,2,0,34,8,0.0,1,1,0,72085.1
797,600,2,0,36,4,0.0,2,1,0,143635.36
798,464,1,0,33,8,164284.72,2,1,1,3710.34
799,680,0,1,47,5,0.0,2,1,1,179843.33
800,758,2,0,56,1,0.0,2,1,1,10643.38
801,630,1,1,31,2,112373.49,2,1,1,131167.98
802,577,0,1,39,10,0.0,2,1,0,10553.31
803,684,0,1,34,6,0.0,2,1,1,130928.22
804,708,2,1,41,5,0.0,1,0,1,157003.99
805,732,1,1,29,1,154333.82,1,1,1,138527.56
806,634,1,0,37,3,111432.77,2,1,1,167032.49
807,633,0,1,30,6,0.0,2,0,0,41642.29
808,559,0,0,34,2,137390.11,2,1,0,9677.0
809,694,2,1,37,3,0.0,2,1,1,147012.22
810,686,1,1,56,5,111642.08,1,1,1,80553.87
811,553,2,1,48,3,0.0,1,0,1,30730.95
812,507,0,0,36,4,83543.37,1,0,0,140134.43
813,732,1,0,50,6,145338.76,1,0,0,91936.1
814,818,0,1,31,1,186796.37,1,0,0,178252.63
815,660,1,0,35,8,58641.43,1,0,1,198674.08
816,773,2,1,41,5,0.0,1,1,0,28266.9
817,640,0,0,44,3,137148.68,1,1,0,92381.01
818,505,0,0,49,7,80001.23,1,0,0,135180.11
819,714,1,0,21,6,86402.52,2,0,0,27330.59
820,468,0,1,42,5,0.0,2,1,0,125305.34
821,611,2,0,51,1,122874.74,1,1,1,149648.45
822,705,0,0,25,0,97544.29,1,0,1,59887.15
823,646,1,0,46,1,170826.55,2,1,0,45041.32
824,667,1,1,48,1,97133.92,2,0,0,113316.77
825,511,1,1,41,8,153895.65,1,1,1,39087.42
826,653,0,1,43,6,0.0,2,1,1,7330.59
827,675,0,1,57,8,0.0,2,0,1,95463.29
828,523,2,0,32,4,0.0,2,1,0,167848.02
829,567,1,1,49,5,134956.02,1,1,0,93953.84
830,741,2,0,39,7,143637.58,2,0,1,174227.66
831,456,2,0,32,9,147506.25,1,1,1,135399.21
832,667,0,0,43,8,190227.46,1,1,0,97508.04
833,548,0,1,32,2,172448.77,1,1,0,188083.77
834,725,0,0,41,7,113980.21,1,1,1,116704.25
835,717,0,0,53,6,0.0,2,0,1,97614.87
836,594,0,0,38,4,0.0,2,0,0,186884.04
837,678,1,1,25,10,76968.12,2,0,1,131501.72
838,545,0,0,38,1,88293.13,2,1,1,24302.95
839,636,0,1,48,1,170833.46,1,1,0,110510.28
840,603,1,0,44,6,108122.39,2,1,0,108488.33
841,435,0,0,36,4,0.0,1,1,1,197015.2
842,535,0,1,40,8,0.0,1,1,1,27689.77
843,629,1,1,45,7,129818.39,3,1,0,9217.55
844,722,0,1,35,2,163943.89,2,1,1,15068.18
845,561,0,0,28,7,0.0,2,1,0,7797.01
846,645,0,1,38,5,101430.3,2,0,1,4400.32
847,501,0,1,39,9,117301.66,1,0,0,182025.95
848,502,1,1,32,1,173340.83,1,0,1,122763.95
849,652,2,1,42,4,0.0,2,1,1,38152.01
850,574,0,1,33,3,134348.57,1,1,0,63163.99
851,518,0,1,45,9,105525.65,2,1,1,73418.29
852,749,0,1,60,6,0.0,1,1,0,17978.68
853,679,0,1,43,4,0.0,3,1,0,115136.51
854,565,0,0,36,6,106192.1,1,1,0,149575.59
855,643,0,1,45,4,45144.43,1,1,0,60917.24
856,521,0,0,25,7,0.0,2,1,1,157878.67
857,739,2,0,38,0,128366.44,1,1,0,12796.43
858,585,0,0,42,2,0.0,2,1,1,18657.77
859,542,0,1,43,8,145618.37,1,0,1,10350.74
860,788,2,0,37,8,141541.25,1,0,0,66013.27
861,435,1,0,32,2,57017.06,2,1,1,5907.11
862,577,0,0,42,9,0.0,1,1,0,74077.91
863,703,0,1,51,3,0.0,3,1,1,77294.56
864,728,1,1,35,8,125884.95,2,1,0,54359.02
865,728,1,0,32,5,61825.5,1,1,1,156124.93
866,718,0,0,35,8,0.0,2,1,0,94820.85
867,621,0,1,40,6,0.0,1,1,0,155155.25
868,523,0,1,40,2,102967.41,1,1,0,128702.1
869,657,1,0,25,2,171770.55,1,1,0,22745.5
870,727,1,0,40,1,93051.64,2,1,0,71865.31
871,643,0,0,36,7,161064.64,2,0,1,84294.82
872,645,0,1,48,7,90612.34,1,1,1,149139.13
873,568,0,0,28,5,145105.64,2,1,0,185489.11
874,599,0,0,58,4,0.0,1,0,0,176407.15
875,672,0,1,45,9,0.0,1,1,1,92027.69
876,685,0,0,33,6,174912.72,1,1,1,43932.54
877,516,0,1,46,1,104947.72,1,1,0,115789.25
878,685,2,0,31,10,135213.71,1,1,1,125777.28
879,806,2,0,25,7,0.0,2,1,0,18461.9
880,604,0,0,36,6,116229.85,2,1,1,79633.38
881,648,2,1,53,6,111201.41,1,1,1,121542.29
882,545,2,1,32,4,0.0,1,1,0,94739.2
883,756,1,0,27,1,131899.0,1,1,0,93302.29
884,569,0,0,35,10,124525.52,1,1,1,193793.78
885,596,0,0,47,6,0.0,1,1,0,74835.65
886,475,0,0,39,6,0.0,1,1,1,56999.9
887,646,0,1,45,3,47134.75,1,1,1,57236.44
888,784,2,0,35,3,0.0,2,0,0,81483.64
889,552,2,0,45,9,0.0,2,1,0,26752.56
890,729,0,0,44,5,0.0,2,0,1,9200.54
891,609,2,0,61,1,0.0,1,1,0,22447.85
892,555,0,0,51,5,0.0,3,1,0,189122.89
893,572,1,1,19,1,138657.08,1,1,1,16161.82
894,785,0,1,34,9,70302.48,1,1,1,68600.36
895,714,1,1,36,1,101609.01,2,1,1,447.73
896,738,2,0,35,3,0.0,1,1,1,15650.73
897,639,1,0,38,5,130170.82,1,1,1,149599.62
898,520,1,0,61,8,133802.29,2,1,1,90304.01
899,764,0,1,24,7,106234.02,1,0,0,115676.38
900,661,2,0,39,6,132628.98,1,0,0,38812.67
901,564,1,0,41,9,103522.75,2,1,1,34338.21
902,708,1,1,42,8,192390.52,2,1,0,823.36
903,512,2,0,36,1,0.0,1,0,1,135482.26
904,592,2,0,37,9,0.0,3,1,1,10656.89
905,619,0,1,38,3,0.0,2,0,1,116467.35
906,775,0,0,52,8,109922.61,1,1,1,96823.32
907,850,1,1,44,5,128605.32,1,0,1,171096.2
908,577,0,1,37,4,0.0,1,1,1,79881.39
909,724,0,1,37,10,68598.56,1,1,0,157862.82
910,710,2,0,35,1,106518.52,1,1,1,127951.81
911,696,0,1,31,8,0.0,2,0,0,191074.11
912,675,1,1,29,8,121326.42,1,1,0,133457.52
913,745,0,0,36,8,67226.37,1,1,0,130789.6
914,697,2,1,25,5,82931.85,2,1,1,128373.88
915,599,2,1,39,4,0.0,1,1,0,194273.2
916,715,0,1,38,5,118590.41,1,1,1,5684.17
917,684,0,1,48,3,73309.38,1,0,0,21228.34
918,635,0,1,48,8,130796.33,2,1,1,43250.3
919,789,1,0,33,8,151607.56,1,1,0,4389.4
920,694,2,0,39,0,107042.74,1,1,1,102284.2
921,665,2,1,42,2,156371.61,2,0,1,156774.94
922,706,0,1,44,4,129605.99,1,0,0,69865.49
923,807,2,1,43,0,0.0,2,0,1,85523.24
924,531,2,0,27,8,132576.25,1,0,0,7222.92
925,629,0,1,37,6,129101.3,1,1,1,23971.33
926,850,1,1,31,1,108822.4,1,1,1,132173.31
927,685,2,0,35,4,137948.51,1,1,0,113639.64
928,642,2,0,32,7,100433.8,1,1,1,39768.59
929,683,1,1,43,4,115888.04,1,1,1,117349.19
930,663,0,1,42,5,124626.07,1,1,1,78004.5
931,563,0,1,34,6,139810.34,1,1,1,152417.79
932,637,2,1,34,9,0.0,2,0,0,26057.08
933,544,0,0,37,3,84496.71,1,0,0,79972.09
934,638,0,1,48,10,138333.03,1,1,1,47679.14
935,723,0,0,25,3,0.0,2,1,1,134509.47
936,635,1,0,43,5,78992.75,2,0,0,153265.31
937,750,2,1,38,7,97257.41,2,0,1,179883.04
938,730,0,0,34,5,122453.37,2,1,0,138882.98
939,750,2,1,36,8,112940.07,1,0,1,9855.81
940,586,0,1,43,8,132558.26,1,1,0,67046.83
941,520,0,1,38,4,0.0,2,1,0,56388.63
942,652,0,1,48,8,133297.24,1,1,0,77764.37
943,550,0,1,46,7,0.0,2,1,0,130590.35
944,594,0,0,27,0,197041.8,1,0,0,151912.49
945,749,1,1,44,0,71497.79,2,0,0,151083.8
946,668,0,0,32,7,0.0,2,1,1,777.37
947,614,1,1,35,6,128100.28,1,0,0,69454.24
948,773,0,0,25,1,124532.78,2,0,1,11723.57
949,551,1,0,31,9,82293.82,2,1,1,91565.25
950,566,0,0,36,1,142120.91,1,1,0,79616.37
951,569,2,0,34,0,151839.26,1,1,0,102299.81
952,659,2,0,31,7,149620.88,2,1,1,104533.51
953,722,0,1,49,3,168197.66,1,1,0,140765.57
954,655,0,0,37,5,93147.0,2,1,0,66214.13
955,615,0,1,35,2,97440.02,2,1,1,139816.1
956,752,1,1,42,3,65046.08,2,0,1,140139.28
957,661,2,1,28,7,95357.49,1,0,0,102297.15
958,838,2,0,43,9,123105.88,2,1,0,145765.83
959,610,2,0,29,9,0.0,3,0,1,83912.24
960,811,2,0,44,3,0.0,2,0,1,78439.73
961,587,2,0,62,7,121286.27,1,0,1,6776.92
962,811,1,1,28,4,167738.82,2,1,1,9903.42
963,759,0,1,38,1,104091.29,1,0,0,91561.91
964,648,1,1,42,8,121980.56,2,1,0,4027.02
965,788,0,1,43,10,0.0,2,1,1,116111.51
966,725,1,0,39,1,50880.98,2,1,1,184023.54
967,646,0,1,42,3,175159.9,2,0,0,67124.48
968,601,1,1,26,7,105514.69,2,1,0,50070.59
969,521,1,0,52,5,116497.31,3,0,0,53793.1
970,561,2,1,33,6,0.0,2,1,0,45261.47
971,564,0,0,42,7,99824.45,1,1,1,36721.4
972,444,0,0,45,6,0.0,1,1,0,130009.85
973,724,0,0,40,10,0.0,1,1,0,127847.25
974,719,2,0,35,3,122964.88,1,1,1,138231.7
975,548,0,1,29,4,0.0,2,0,1,48673.18
976,635,2,0,24,4,0.0,2,1,1,70668.77
977,496,2,1,43,3,0.0,2,0,1,199505.53
978,676,0,1,37,5,89634.69,1,1,1,169583.18
979,541,1,0,40,7,95710.11,2,1,0,49063.42
980,778,1,0,41,7,139706.31,1,1,0,63337.19
981,850,1,1,45,5,103909.86,1,1,0,60083.11
982,633,0,0,31,1,0.0,1,1,0,48606.71
983,625,0,0,49,6,173434.9,1,1,0,165580.93
984,485,2,0,32,6,102238.01,2,1,1,194010.12
985,547,0,1,48,1,179380.74,2,0,1,69263.1
986,642,0,0,32,3,0.0,2,1,1,88698.83
987,718,0,1,25,4,108691.95,1,1,0,63030.97
988,582,0,1,32,4,0.0,2,1,0,59668.81
989,628,0,0,33,6,0.0,2,0,0,184230.23
990,737,1,0,35,0,133377.8,1,0,1,64050.19
991,828,2,0,34,9,0.0,2,1,1,81853.98
992,609,2,0,53,10,0.0,1,1,1,154642.91
993,730,0,0,39,1,116537.6,1,0,0,145679.6
994,631,0,1,22,3,0.0,2,0,0,30781.77
995,830,2,0,40,4,0.0,2,0,1,81622.52
996,645,0,0,29,1,130131.08,2,0,1,196474.35
997,663,0,0,46,3,0.0,2,0,1,176276.1
998,678,2,0,30,0,0.0,1,1,0,35113.08
999,521,0,0,30,2,107316.09,1,1,0,64299.82
1000,625,0,1,24,1,0.0,2,1,1,180969.55
1001,523,0,0,30,1,83181.29,1,1,1,138176.78
1002,722,0,0,30,5,0.0,2,1,0,166376.54
1003,630,2,1,39,7,135483.17,1,1,0,140881.2
1004,579,0,0,35,1,0.0,2,1,0,4460.2
